"","date","location","satellite_grid_lat","satellite_grid_long","vcd_no2"
"1632","2020 06 27","Taipei","25.125","121.625","-1.26765060022823e+30"
"1633","2020 06 28","Los Angeles","34.125","-118.125","3463748316561408"
"1634","2020 06 28","Delhi","28.625","77.125","5591094473523200"
"1635","2020 06 28","Taipei","25.125","121.625","4052370900123648"
"1636","2020 06 29","Los Angeles","34.125","-118.125","5147147326455808"
"1637","2020 06 29","Delhi","28.625","77.125","-1.26765060022823e+30"
"1638","2020 06 29","Taipei","25.125","121.625","7554158131412992"
"1639","2020 06 30","Los Angeles","34.125","-118.125","6364348574334976"
"1640","2020 06 30","Delhi","28.625","77.125","6790589181853696"
"1641","2020 06 30","Taipei","25.125","121.625","6793412049108992"
"1642","2020 07 01","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1643","2020 07 01","Delhi","28.625","77.125","-1.26765060022823e+30"
"1644","2020 07 01","Taipei","25.125","121.625","7115090604064768"
"1645","2020 07 02","Los Angeles","34.125","-118.125","4671632169762816"
"1646","2020 07 02","Delhi","28.625","77.125","7222449217208320"
"1647","2020 07 02","Taipei","25.125","121.625","8050732049629184"
"1648","2020 07 03","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1649","2020 07 03","Delhi","28.625","77.125","10897716083163136"
"1650","2020 07 03","Taipei","25.125","121.625","4348201268150272"
"1651","2020 07 04","Los Angeles","34.125","-118.125","5846177949941760"
"1652","2020 07 04","Delhi","28.625","77.125","6447826632441856"
"1653","2020 07 04","Taipei","25.125","121.625","-1.26765060022823e+30"
"1654","2020 07 05","Los Angeles","34.125","-118.125","4893149403021312"
"1655","2020 07 05","Delhi","28.625","77.125","7040589564477440"
"1656","2020 07 05","Taipei","25.125","121.625","5059094591307776"
"1657","2020 07 06","Los Angeles","34.125","-118.125","6028895522390016"
"1658","2020 07 06","Delhi","28.625","77.125","8201310918672384"
"1659","2020 07 06","Taipei","25.125","121.625","-1.26765060022823e+30"
"1660","2020 07 07","Los Angeles","34.125","-118.125","6281180290744320"
"1661","2020 07 07","Delhi","28.625","77.125","4205575873232896"
"1662","2020 07 07","Taipei","25.125","121.625","4735937493860352"
"1663","2020 07 08","Los Angeles","34.125","-118.125","5752465521639424"
"1664","2020 07 08","Delhi","28.625","77.125","-1.26765060022823e+30"
"1665","2020 07 08","Taipei","25.125","121.625","6695583968395264"
"1666","2020 07 09","Los Angeles","34.125","-118.125","7042464854573056"
"1667","2020 07 09","Delhi","28.625","77.125","6405264580280320"
"1668","2020 07 09","Taipei","25.125","121.625","6137864748269568"
"1669","2020 07 10","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1670","2020 07 10","Delhi","28.625","77.125","-1.26765060022823e+30"
"1671","2020 07 10","Taipei","25.125","121.625","5159503947366400"
"1672","2020 07 11","Los Angeles","34.125","-118.125","5173686466248704"
"1673","2020 07 11","Delhi","28.625","77.125","6225614688223232"
"1674","2020 07 11","Taipei","25.125","121.625","-1.26765060022823e+30"
"1675","2020 07 12","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1676","2020 07 12","Delhi","28.625","77.125","4755619181494272"
"1677","2020 07 12","Taipei","25.125","121.625","5305795365306368"
"1678","2020 07 13","Los Angeles","34.125","-118.125","5623928961630208"
"1679","2020 07 13","Delhi","28.625","77.125","8039833033244672"
"1680","2020 07 13","Taipei","25.125","121.625","-1.26765060022823e+30"
"1681","2020 07 14","Los Angeles","34.125","-118.125","5933077486370816"
"1682","2020 07 14","Delhi","28.625","77.125","6030468554162176"
"1683","2020 07 14","Taipei","25.125","121.625","4156612977623040"
"1684","2020 07 15","Los Angeles","34.125","-118.125","6347272321236992"
"1685","2020 07 15","Delhi","28.625","77.125","-1.26765060022823e+30"
"1686","2020 07 15","Taipei","25.125","121.625","3962774661103616"
"1687","2020 07 16","Los Angeles","34.125","-118.125","7466795812257792"
"1688","2020 07 16","Delhi","28.625","77.125","5744236364300288"
"1689","2020 07 16","Taipei","25.125","121.625","4503237239504896"
"1690","2020 07 17","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1691","2020 07 17","Delhi","28.625","77.125","-1.26765060022823e+30"
"1692","2020 07 17","Taipei","25.125","121.625","5113248223330304"
"1693","2020 07 18","Los Angeles","34.125","-118.125","4991976063631360"
"1694","2020 07 18","Delhi","28.625","77.125","4857917786292224"
"1695","2020 07 18","Taipei","25.125","121.625","6326958199668736"
"1696","2020 07 19","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1697","2020 07 19","Delhi","28.625","77.125","8246827371462656"
"1698","2020 07 19","Taipei","25.125","121.625","4783859665207296"
"1699","2020 07 20","Los Angeles","34.125","-118.125","6748742241746944"
"1700","2020 07 20","Delhi","28.625","77.125","10007827850461184"
"1701","2020 07 20","Taipei","25.125","121.625","-1.26765060022823e+30"
"1702","2020 07 21","Los Angeles","34.125","-118.125","9555249966612480"
"1703","2020 07 21","Delhi","28.625","77.125","7153555794296832"
"1704","2020 07 21","Taipei","25.125","121.625","5184562934054912"
"1705","2020 07 22","Los Angeles","34.125","-118.125","6765350880280576"
"1706","2020 07 22","Delhi","28.625","77.125","4907878456492032"
"1707","2020 07 22","Taipei","25.125","121.625","-1.26765060022823e+30"
"1708","2020 07 23","Los Angeles","34.125","-118.125","6685871973597184"
"1709","2020 07 23","Delhi","28.625","77.125","6261503434948608"
"1710","2020 07 23","Taipei","25.125","121.625","4845498888355840"
"1711","2020 07 24","Los Angeles","34.125","-118.125","6003337245753344"
"1712","2020 07 24","Delhi","28.625","77.125","-1.26765060022823e+30"
"1713","2020 07 24","Taipei","25.125","121.625","7143900170944512"
"1714","2020 07 25","Los Angeles","34.125","-118.125","5250818710175744"
"1715","2020 07 25","Delhi","28.625","77.125","4888370178162688"
"1716","2020 07 25","Taipei","25.125","121.625","8053734768640000"
"1717","2020 07 26","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1718","2020 07 26","Delhi","28.625","77.125","-1.26765060022823e+30"
"1719","2020 07 26","Taipei","25.125","121.625","5654122044850176"
"1720","2020 07 27","Los Angeles","34.125","-118.125","4985277525262336"
"1721","2020 07 27","Delhi","28.625","77.125","6263313763663872"
"1722","2020 07 27","Taipei","25.125","121.625","-1.26765060022823e+30"
"1723","2020 07 28","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1724","2020 07 28","Delhi","28.625","77.125","5432473278218240"
"1725","2020 07 28","Taipei","25.125","121.625","3493776043540480"
"1726","2020 07 29","Los Angeles","34.125","-118.125","5724376972394496"
"1727","2020 07 29","Delhi","28.625","77.125","6157952847183872"
"1728","2020 07 29","Taipei","25.125","121.625","-1.26765060022823e+30"
"1729","2020 07 30","Los Angeles","34.125","-118.125","8717631485902848"
"1730","2020 07 30","Delhi","28.625","77.125","4858297354027008"
"1731","2020 07 30","Taipei","25.125","121.625","4033947101036544"
"1732","2020 07 31","Los Angeles","34.125","-118.125","6343024061710336"
"1733","2020 07 31","Delhi","28.625","77.125","-1.26765060022823e+30"
"1734","2020 07 31","Taipei","25.125","121.625","4123619038855168"
"1735","2020 08 01","Los Angeles","34.125","-118.125","5533485003440128"
"1736","2020 08 01","Delhi","28.625","77.125","3746401993359360"
"1737","2020 08 01","Taipei","25.125","121.625","5159808353173504"
"1738","2020 08 02","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1739","2020 08 02","Delhi","28.625","77.125","-1.26765060022823e+30"
"1740","2020 08 02","Taipei","25.125","121.625","4132029658562560"
"1741","2020 08 03","Los Angeles","34.125","-118.125","7869032384430080"
"1742","2020 08 03","Delhi","28.625","77.125","5699469920174080"
"1743","2020 08 03","Taipei","25.125","121.625","3250123891015680"
"1744","2020 08 04","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1745","2020 08 04","Delhi","28.625","77.125","6318679650205696"
"1746","2020 08 04","Taipei","25.125","121.625","4577296971202560"
"1747","2020 08 05","Los Angeles","34.125","-118.125","7457337757401088"
"1748","2020 08 05","Delhi","28.625","77.125","7736808058126336"
"1749","2020 08 05","Taipei","25.125","121.625","-1.26765060022823e+30"
"1750","2020 08 06","Los Angeles","34.125","-118.125","7632492966182912"
"1751","2020 08 06","Delhi","28.625","77.125","4107885231472640"
"1752","2020 08 06","Taipei","25.125","121.625","3619122785026048"
"1753","2020 08 07","Los Angeles","34.125","-118.125","7473389660798976"
"1754","2020 08 07","Delhi","28.625","77.125","5487449933348864"
"1755","2020 08 07","Taipei","25.125","121.625","-1.26765060022823e+30"
"1756","2020 08 08","Los Angeles","34.125","-118.125","5271746475196416"
"1757","2020 08 08","Delhi","28.625","77.125","6284887921262592"
"1758","2020 08 08","Taipei","25.125","121.625","4965658114654208"
"1759","2020 08 09","Los Angeles","34.125","-118.125","6137347741581312"
"1760","2020 08 09","Delhi","28.625","77.125","-1.26765060022823e+30"
"1761","2020 08 09","Taipei","25.125","121.625","1477814226255872"
"1762","2020 08 10","Los Angeles","34.125","-118.125","7026260479836160"
"1763","2020 08 10","Delhi","28.625","77.125","4029499125530624"
"1764","2020 08 10","Taipei","25.125","121.625","7261663342362624"
"1765","2020 08 11","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1766","2020 08 11","Delhi","28.625","77.125","-1.26765060022823e+30"
"1767","2020 08 11","Taipei","25.125","121.625","5216593726406656"
"1768","2020 08 12","Los Angeles","34.125","-118.125","7486715333705728"
"1769","2020 08 12","Delhi","28.625","77.125","7718737520099328"
"1770","2020 08 12","Taipei","25.125","121.625","-1.26765060022823e+30"
"1771","2020 08 13","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1772","2020 08 13","Delhi","28.625","77.125","3762214183895040"
"1773","2020 08 13","Taipei","25.125","121.625","4135128477466624"
"1774","2020 08 14","Los Angeles","34.125","-118.125","6580869686886400"
"1775","2020 08 14","Delhi","28.625","77.125","5619688218296320"
"1776","2020 08 14","Taipei","25.125","121.625","-1.26765060022823e+30"
"1777","2020 08 15","Los Angeles","34.125","-118.125","6822363886780416"
"1778","2020 08 15","Delhi","28.625","77.125","4151011803398144"
"1779","2020 08 15","Taipei","25.125","121.625","4262991264481280"
"1780","2020 08 16","Los Angeles","34.125","-118.125","6265544462303232"
"1781","2020 08 16","Delhi","28.625","77.125","-1.26765060022823e+30"
"1782","2020 08 16","Taipei","25.125","121.625","4231702159294464"
"1783","2020 08 17","Los Angeles","34.125","-118.125","10304873157361664"
"1784","2020 08 17","Delhi","28.625","77.125","5522806104129536"
"1785","2020 08 17","Taipei","25.125","121.625","4039895899176960"
"1786","2020 08 18","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1787","2020 08 18","Delhi","28.625","77.125","-1.26765060022823e+30"
"1788","2020 08 18","Taipei","25.125","121.625","5971491136995328"
"1789","2020 08 19","Los Angeles","34.125","-118.125","7105468266708992"
"1790","2020 08 19","Delhi","28.625","77.125","6994077753016320"
"1791","2020 08 19","Taipei","25.125","121.625","4664061216161792"
"1792","2020 08 20","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1793","2020 08 20","Delhi","28.625","77.125","4214207952191488"
"1794","2020 08 20","Taipei","25.125","121.625","3828602567131136"
"1795","2020 08 21","Los Angeles","34.125","-118.125","6723478170370048"
"1796","2020 08 21","Delhi","28.625","77.125","3734288574971904"
"1797","2020 08 21","Taipei","25.125","121.625","-1.26765060022823e+30"
"1798","2020 08 22","Los Angeles","34.125","-118.125","5625304961777664"
"1799","2020 08 22","Delhi","28.625","77.125","5376400869556224"
"1800","2020 08 22","Taipei","25.125","121.625","3952825369362432"
"1801","2020 08 23","Los Angeles","34.125","-118.125","3652618966532096"
"1802","2020 08 23","Delhi","28.625","77.125","3348269530873856"
"1803","2020 08 23","Taipei","25.125","121.625","-1.26765060022823e+30"
"1804","2020 08 24","Los Angeles","34.125","-118.125","4275277823737856"
"1805","2020 08 24","Delhi","28.625","77.125","3654994620317696"
"1806","2020 08 24","Taipei","25.125","121.625","5694327233708032"
"1807","2020 08 25","Los Angeles","34.125","-118.125","6313581524025344"
"1808","2020 08 25","Delhi","28.625","77.125","-1.26765060022823e+30"
"1809","2020 08 25","Taipei","25.125","121.625","5027233987035136"
"1810","2020 08 26","Los Angeles","34.125","-118.125","6001138222497792"
"1811","2020 08 26","Delhi","28.625","77.125","3901794715435008"
"1812","2020 08 26","Taipei","25.125","121.625","5985396630487040"
"1813","2020 08 27","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1814","2020 08 27","Delhi","28.625","77.125","-1.26765060022823e+30"
"1815","2020 08 27","Taipei","25.125","121.625","5005459039715328"
"1816","2020 08 28","Los Angeles","34.125","-118.125","6336757704425472"
"1817","2020 08 28","Delhi","28.625","77.125","7508496723476480"
"1818","2020 08 28","Taipei","25.125","121.625","-1.26765060022823e+30"
"1819","2020 08 29","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1820","2020 08 29","Delhi","28.625","77.125","4343685378473984"
"1821","2020 08 29","Taipei","25.125","121.625","4509027929161728"
"1822","2020 08 30","Los Angeles","34.125","-118.125","5150834019008512"
"1823","2020 08 30","Delhi","28.625","77.125","3505971066306560"
"1824","2020 08 30","Taipei","25.125","121.625","-1.26765060022823e+30"
"1825","2020 08 31","Los Angeles","34.125","-118.125","5640523104649216"
"1826","2020 08 31","Delhi","28.625","77.125","4176868580261888"
"1827","2020 08 31","Taipei","25.125","121.625","4184579388735488"
"1828","2020 09 01","Los Angeles","34.125","-118.125","7251554063089664"
"1829","2020 09 01","Delhi","28.625","77.125","-1.26765060022823e+30"
"1830","2020 09 01","Taipei","25.125","121.625","2039422270832640"
"1831","2020 09 02","Los Angeles","34.125","-118.125","7791871149473792"
"1832","2020 09 02","Delhi","28.625","77.125","7074092456869888"
"1833","2020 09 02","Taipei","25.125","121.625","6409271247896576"
"1834","2020 09 03","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1835","2020 09 03","Delhi","28.625","77.125","-1.26765060022823e+30"
"1836","2020 09 03","Taipei","25.125","121.625","5445469312385024"
"1837","2020 09 04","Los Angeles","34.125","-118.125","8293227513774080"
"1838","2020 09 04","Delhi","28.625","77.125","7950602940186624"
"1839","2020 09 04","Taipei","25.125","121.625","6049766915964928"
"1840","2020 09 05","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1841","2020 09 05","Delhi","28.625","77.125","9104672463781888"
"1842","2020 09 05","Taipei","25.125","121.625","5085875323011072"
"1843","2020 09 06","Los Angeles","34.125","-118.125","9921706239983616"
"1844","2020 09 06","Delhi","28.625","77.125","6576722359091200"
"1845","2020 09 06","Taipei","25.125","121.625","-1.26765060022823e+30"
"1846","2020 09 07","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1847","2020 09 07","Delhi","28.625","77.125","8440085330526208"
"1848","2020 09 07","Taipei","25.125","121.625","5276806483542016"
"1849","2020 09 08","Los Angeles","34.125","-118.125","7291009243283456"
"1850","2020 09 08","Delhi","28.625","77.125","6370260059947008"
"1851","2020 09 08","Taipei","25.125","121.625","-1.26765060022823e+30"
"1852","2020 09 09","Los Angeles","34.125","-118.125","9651288656576512"
"1853","2020 09 09","Delhi","28.625","77.125","5545484068323328"
"1854","2020 09 09","Taipei","25.125","121.625","4461662224515072"
"1855","2020 09 10","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1856","2020 09 10","Delhi","28.625","77.125","-1.26765060022823e+30"
"1857","2020 09 10","Taipei","25.125","121.625","7590501607800832"
"1858","2020 09 11","Los Angeles","34.125","-118.125","8487763762479104"
"1859","2020 09 11","Delhi","28.625","77.125","6357284963745792"
"1860","2020 09 11","Taipei","25.125","121.625","7194692454187008"
"1861","2020 09 12","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1862","2020 09 12","Delhi","28.625","77.125","-1.26765060022823e+30"
"1863","2020 09 12","Taipei","25.125","121.625","5664602838794240"
"1864","2020 09 13","Los Angeles","34.125","-118.125","6442717231972352"
"1865","2020 09 13","Delhi","28.625","77.125","8112808822571008"
"1866","2020 09 13","Taipei","25.125","121.625","-1.26765060022823e+30"
"1867","2020 09 14","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1868","2020 09 14","Delhi","28.625","77.125","7567044643913728"
"1869","2020 09 14","Taipei","25.125","121.625","4190766825996288"
"1870","2020 09 15","Los Angeles","34.125","-118.125","7171135632310272"
"1871","2020 09 15","Delhi","28.625","77.125","8312751898230784"
"1872","2020 09 15","Taipei","25.125","121.625","-1.26765060022823e+30"
"1873","2020 09 16","Los Angeles","34.125","-118.125","11393644145672192"
"1874","2020 09 16","Delhi","28.625","77.125","7189881553944576"
"1875","2020 09 16","Taipei","25.125","121.625","6480044255870976"
"1876","2020 09 17","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1877","2020 09 17","Delhi","28.625","77.125","-1.26765060022823e+30"
"1878","2020 09 17","Taipei","25.125","121.625","6985380444241920"
"1879","2020 09 18","Los Angeles","34.125","-118.125","11530099551633408"
"1880","2020 09 18","Delhi","28.625","77.125","5087037111664640"
"1881","2020 09 18","Taipei","25.125","121.625","5095099839021056"
"1882","2020 09 19","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1883","2020 09 19","Delhi","28.625","77.125","-1.26765060022823e+30"
"1884","2020 09 19","Taipei","25.125","121.625","6018913481523200"
"1885","2020 09 20","Los Angeles","34.125","-118.125","7565185996816384"
"1886","2020 09 20","Delhi","28.625","77.125","5280659606077440"
"1887","2020 09 20","Taipei","25.125","121.625","4518456992989184"
"1888","2020 09 21","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1889","2020 09 21","Delhi","28.625","77.125","6969525035597824"
"1890","2020 09 21","Taipei","25.125","121.625","4460248911839232"
"1891","2020 09 22","Los Angeles","34.125","-118.125","7307193216925696"
"1892","2020 09 22","Delhi","28.625","77.125","-1.26765060022823e+30"
"1893","2020 09 22","Taipei","25.125","121.625","-1.26765060022823e+30"
"1894","2020 09 23","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1895","2020 09 23","Delhi","28.625","77.125","8297117143531520"
"1896","2020 09 23","Taipei","25.125","121.625","3959432102805504"
"1897","2020 09 24","Los Angeles","34.125","-118.125","6223570283790336"
"1898","2020 09 24","Delhi","28.625","77.125","-1.26765060022823e+30"
"1899","2020 09 24","Taipei","25.125","121.625","-1.26765060022823e+30"
"1900","2020 09 25","Los Angeles","34.125","-118.125","9525318339526656"
"1901","2020 09 25","Delhi","28.625","77.125","7420980322369536"
"1902","2020 09 25","Taipei","25.125","121.625","3020011354456064"
"1903","2020 09 26","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1904","2020 09 26","Delhi","28.625","77.125","-1.26765060022823e+30"
"1905","2020 09 26","Taipei","25.125","121.625","3547779351707648"
"1906","2020 09 27","Los Angeles","34.125","-118.125","6353773291110400"
"1907","2020 09 27","Delhi","28.625","77.125","5588881491623936"
"1908","2020 09 27","Taipei","25.125","121.625","-1.26765060022823e+30"
"1909","2020 09 28","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1910","2020 09 28","Delhi","28.625","77.125","-1.26765060022823e+30"
"1911","2020 09 28","Taipei","25.125","121.625","3503241614589952"
"1912","2020 09 29","Los Angeles","34.125","-118.125","6974587191427072"
"1913","2020 09 29","Delhi","28.625","77.125","6125784615878656"
"1914","2020 09 29","Taipei","25.125","121.625","-1.26765060022823e+30"
"1915","2020 09 30","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1916","2020 09 30","Delhi","28.625","77.125","5312636711337984"
"1917","2020 09 30","Taipei","25.125","121.625","2495512632623104"
"1918","2020 10 01","Los Angeles","34.125","-118.125","9664668553445376"
"1919","2020 10 01","Delhi","28.625","77.125","-1.26765060022823e+30"
"1920","2020 10 01","Taipei","25.125","121.625","-1.26765060022823e+30"
"1921","2020 10 02","Los Angeles","34.125","-118.125","8979078493241344"
"1922","2020 10 02","Delhi","28.625","77.125","6170839359684608"
"1923","2020 10 02","Taipei","25.125","121.625","5675077190287360"
"1924","2020 10 03","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1925","2020 10 03","Delhi","28.625","77.125","-1.26765060022823e+30"
"1926","2020 10 03","Taipei","25.125","121.625","6123465870409728"
"1927","2020 10 04","Los Angeles","34.125","-118.125","9488113185325056"
"1928","2020 10 04","Delhi","28.625","77.125","8102644782465024"
"1929","2020 10 04","Taipei","25.125","121.625","-1.26765060022823e+30"
"1930","2020 10 05","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1931","2020 10 05","Delhi","28.625","77.125","-1.26765060022823e+30"
"1932","2020 10 05","Taipei","25.125","121.625","6635705144967168"
"1933","2020 10 06","Los Angeles","34.125","-118.125","13489723477590016"
"1934","2020 10 06","Delhi","28.625","77.125","5488179004047360"
"1935","2020 10 06","Taipei","25.125","121.625","-1.26765060022823e+30"
"1936","2020 10 07","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1937","2020 10 07","Delhi","28.625","77.125","8268537357402112"
"1938","2020 10 07","Taipei","25.125","121.625","3581974270705664"
"1939","2020 10 08","Los Angeles","34.125","-118.125","8049839770173440"
"1940","2020 10 08","Delhi","28.625","77.125","-1.26765060022823e+30"
"1941","2020 10 08","Taipei","25.125","121.625","-1.26765060022823e+30"
"1942","2020 10 09","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1943","2020 10 09","Delhi","28.625","77.125","12206355037290496"
"1944","2020 10 09","Taipei","25.125","121.625","5700579632349184"
"1945","2020 10 10","Los Angeles","34.125","-118.125","7427880724201472"
"1946","2020 10 10","Delhi","28.625","77.125","-1.26765060022823e+30"
"1947","2020 10 10","Taipei","25.125","121.625","-1.26765060022823e+30"
"1948","2020 10 11","Los Angeles","34.125","-118.125","5225038168981504"
"1949","2020 10 11","Delhi","28.625","77.125","7959627740217344"
"1950","2020 10 11","Taipei","25.125","121.625","4537477792530432"
"1951","2020 10 12","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1952","2020 10 12","Delhi","28.625","77.125","-1.26765060022823e+30"
"1953","2020 10 12","Taipei","25.125","121.625","3559085316243456"
"1954","2020 10 13","Los Angeles","34.125","-118.125","11085652040876032"
"1955","2020 10 13","Delhi","28.625","77.125","7643787656429568"
"1956","2020 10 13","Taipei","25.125","121.625","-1.26765060022823e+30"
"1957","2020 10 14","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1958","2020 10 14","Delhi","28.625","77.125","-1.26765060022823e+30"
"1959","2020 10 14","Taipei","25.125","121.625","2283659075780608"
"1960","2020 10 15","Los Angeles","34.125","-118.125","9344520617459712"
"1961","2020 10 15","Delhi","28.625","77.125","8978974340284416"
"1962","2020 10 15","Taipei","25.125","121.625","-1.26765060022823e+30"
"1963","2020 10 16","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1964","2020 10 16","Delhi","28.625","77.125","11849360576872448"
"1965","2020 10 16","Taipei","25.125","121.625","4222405702582272"
"1966","2020 10 17","Los Angeles","34.125","-118.125","6478197956804608"
"1967","2020 10 17","Delhi","28.625","77.125","-1.26765060022823e+30"
"1968","2020 10 17","Taipei","25.125","121.625","-1.26765060022823e+30"
"1969","2020 10 18","Los Angeles","34.125","-118.125","8853335809458176"
"1970","2020 10 18","Delhi","28.625","77.125","7861560751947776"
"1971","2020 10 18","Taipei","25.125","121.625","3045164025118720"
"1972","2020 10 19","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1973","2020 10 19","Delhi","28.625","77.125","-1.26765060022823e+30"
"1974","2020 10 19","Taipei","25.125","121.625","2973613628063744"
"1975","2020 10 20","Los Angeles","34.125","-118.125","10732876312084480"
"1976","2020 10 20","Delhi","28.625","77.125","8307010063826944"
"1977","2020 10 20","Taipei","25.125","121.625","-1.26765060022823e+30"
"1978","2020 10 21","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1979","2020 10 21","Delhi","28.625","77.125","-1.26765060022823e+30"
"1980","2020 10 21","Taipei","25.125","121.625","3346253580599296"
"1981","2020 10 22","Los Angeles","34.125","-118.125","5236502510436352"
"1982","2020 10 22","Delhi","28.625","77.125","7573805459308544"
"1983","2020 10 22","Taipei","25.125","121.625","-1.26765060022823e+30"
"1984","2020 10 23","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1985","2020 10 23","Delhi","28.625","77.125","13472341744943104"
"1986","2020 10 23","Taipei","25.125","121.625","4260580714086400"
"1987","2020 10 24","Los Angeles","34.125","-118.125","5031732965277696"
"1988","2020 10 24","Delhi","28.625","77.125","-1.26765060022823e+30"
"1989","2020 10 24","Taipei","25.125","121.625","-1.26765060022823e+30"
"1990","2020 10 25","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"1991","2020 10 25","Delhi","28.625","77.125","9719663462187008"
"1992","2020 10 25","Taipei","25.125","121.625","4672022474915840"
"1993","2020 10 26","Los Angeles","34.125","-118.125","7571402961977344"
"1994","2020 10 26","Delhi","28.625","77.125","-1.26765060022823e+30"
"1995","2020 10 26","Taipei","25.125","121.625","-1.26765060022823e+30"
"1996","2020 10 27","Los Angeles","34.125","-118.125","11272477749542912"
"1997","2020 10 27","Delhi","28.625","77.125","5853061708775424"
"1998","2020 10 27","Taipei","25.125","121.625","4233510072090624"
"1999","2020 10 28","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"2000","2020 10 28","Delhi","28.625","77.125","-1.26765060022823e+30"
"2001","2020 10 28","Taipei","25.125","121.625","5796855082385408"
"2002","2020 10 29","Los Angeles","34.125","-118.125","13340594696880128"
"2003","2020 10 29","Delhi","28.625","77.125","7657085948919808"
"2004","2020 10 29","Taipei","25.125","121.625","-1.26765060022823e+30"
"2005","2020 10 30","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"2006","2020 10 30","Delhi","28.625","77.125","-1.26765060022823e+30"
"2007","2020 10 30","Taipei","25.125","121.625","2764195586113536"
"2008","2020 10 31","Los Angeles","34.125","-118.125","8703627745034240"
"2009","2020 10 31","Delhi","28.625","77.125","6211825158848512"
"2010","2020 10 31","Taipei","25.125","121.625","-1.26765060022823e+30"
"2011","2020 11 01","Los Angeles","34.125","-118.125","-1.26765060022823e+30"
"2012","2020 11 01","Delhi","28.625","77.125","8722513253105664"
"2013","2020 11 01","Taipei","25.125","121.625","3177609005367296"
